Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
8, 4, eco7, 7, 521671, 0.9, 17.5, 3.45, 33.64, 18.05, 30.2, 0, 0, 2.94, 
8, 4, eco8, 8, 580739, 0.6, 15.8, 1.51, 3.25, 2.49, 1.75, 0, 0, 3.3, 
8, 4, eco9, 9, 336263, 2, 12.2, 8.92, 3.1, 4.1, -5.83, 0, 0, 2.46, 
8, 4, eco10, 10, 254883, 1.9, 17.9, 6.03, 129.8, 64.08, 123.76, 0, 0, 3.09, 
8, 5, eco1, 1, 472775, 0.6, 16.9, 2, 10.12, 6.03, 8.13, 0, 0, 3.03, 
8, 5, eco2, 2, 369410, 0.1, 24.9, 0, 0.38, 0.21, 0.38, 0, 0, 0.93, 
8, 5, eco3, 3, 292243, 0.2, 17.2, 3.92, 27.32, 16.34, 23.4, 0, 0, 5.23, 
8, 5, eco4, 4, 482063, 0, 17.8, 3.58, 43.77, 26.03, 40.19, 0, 0, 3.69, 
8, 5, eco5, 5, 279971, 0.7, 15.9, 7.17, 108.19, 60.29, 101.03, 0, 0, 3.66, 
8, 5, eco6, 6, 936093, 0, 18.3, 0.58, 2, 1.37, 1.43, 0, 0, 2.59, 
8, 5, eco7, 7, 521671, 0, 20.4, 2.22, 14.95, 8.03, 12.74, 0, 0, 2.35, 
8, 5, eco8, 8, 580739, 0.3, 19.9, 0.36, 1.54, 1.07, 1.18, 0, 0, 2.79, 
8, 5, eco9, 9, 336263, 0.4, 15.9, 1.7, 1.61, 1.4, -0.08, 0, 0, 2.14, 
8, 5, eco10, 10, 254883, 0, 20.9, 4.34, 44.36, 22.04, 40.02, 0, 0, 2.47, 
8, 6, eco1, 1, 472775, 0, 20, 0.98, 6.33, 3.64, 5.35, 0, 0, 2.42, 
8, 6, eco2, 2, 369410, 0, 29.5, 0, 0.42, 0.23, 0.42, 0, 0, 0.74, 
8, 6, eco3, 3, 292243, 0, 21.5, 2.47, 13.86, 8.22, 11.39, 0, 0, 4.19, 
8, 6, eco4, 4, 482063, 0, 21.1, 2.59, 27.4, 16.1, 24.81, 0, 0, 2.95, 
8, 6, eco5, 5, 279971, 0, 20.2, 5.63, 61.66, 34.55, 56.03, 0, 0, 2.93, 
8, 6, eco6, 6, 936093, 0, 22.1, 0.26, 1.1, 0.73, 0.83, 0, 0, 2.07, 
8, 6, eco7, 7, 521671, 0, 20.4, 2.13, 10.92, 5.9, 8.79, 0, 0, 1.88, 
8, 6, eco8, 8, 580739, 0, 24.8, 0.21, 0.87, 0.62, 0.66, 0, 0, 2.23, 
8, 6, eco9, 9, 336263, 0, 20.4, 0.03, 1.06, 0.65, 1.02, 0, 0, 1.71, 
8, 6, eco10, 10, 254883, 0, 21.3, 4.03, 32.33, 15.97, 28.3, 0, 0, 1.98, 
9, 7, eco1, 1, 472775, 0, 22.5, 0.75, 4.37, 2.42, 3.62, 0, 0, 1.94, 
9, 7, eco2, 2, 369410, 0.2, 31.4, 0, 0.48, 0.25, 0.48, 0, 0, 0.66, 
9, 7, eco3, 3, 292243, 0, 23.8, 2.14, 8.37, 4.96, 6.23, 0, 0, 3.37, 
9, 7, eco4, 4, 482063, 0.4, 23.8, 2.25, 18.24, 10.26, 15.99, 0, 0, 2.54, 
9, 7, eco5, 5, 279971, 0.2, 21.9, 5.17, 44.05, 23.81, 38.88, 0, 0, 2.46, 
9, 7, eco6, 6, 936093, 0.3, 24.9, 0.21, 0.89, 0.59, 0.67, 0, 0, 1.78, 
9, 7, eco7, 7, 521671, 0, 20.3, 1.95, 7.81, 4.14, 5.86, 0, 0, 1.52, 
9, 7, eco8, 8, 580739, 0.1, 27.1, 0.16, 0.75, 0.53, 0.59, 0, 0, 1.81, 
9, 7, eco9, 9, 336263, 0.1, 22.9, 0, 0.81, 0.49, 0.8, 0, 0, 1.44, 
9, 7, eco10, 10, 254883, 0, 22, 3.53, 23.87, 11.6, 20.33, 0, 0, 1.59, 
9, 8, eco1, 1, 472775, 0, 22.1, 0.72, 3.8, 2.1, 3.08, 0, 0, 1.56, 
9, 8, eco2, 2, 369410, 0, 30.3, 0, 0.43, 0.23, 0.43, 0, 0, 0.53, 
9, 8, eco3, 3, 292243, 0, 23, 2.16, 6.88, 4.16, 4.72, 0, 0, 2.7, 
9, 8, eco4, 4, 482063, 0, 23.3, 2.06, 14.45, 8.11, 12.39, 0, 0, 2.03, 
9, 8, eco5, 5, 279971, 0.2, 20.7, 5.39, 38.87, 21.04, 33.48, 0, 0, 2.08, 
9, 8, eco6, 6, 936093, 0, 24.5, 0.2, 0.76, 0.51, 0.56, 0, 0, 1.43, 
9, 8, eco7, 7, 521671, 0, 21.3, 1.71, 6.72, 3.53, 5.01, 0, 0, 1.21, 
9, 8, eco8, 8, 580739, 0, 25.3, 0.18, 0.65, 0.47, 0.48, 0, 0, 1.45, 
9, 8, eco9, 9, 336263, 0.2, 21.7, 0.01, 0.73, 0.44, 0.73, 0, 0, 1.27, 
9, 8, eco10, 10, 254883, 0, 22.8, 3.18, 21.5, 10.33, 18.31, 0, 0, 1.27, 
9, 9, eco1, 1, 472775, 0.2, 21, 0.81, 3.77, 2.1, 2.96, 0, 0, 1.36, 
9, 9, eco2, 2, 369410, 0.2, 28.1, 0, 0.41, 0.22, 0.41, 0, 0, 0.47, 
9, 9, eco3, 3, 292243, 0, 21.9, 2.22, 6.21, 3.81, 3.99, 0, 0, 2.17, 
9, 9, eco4, 4, 482063, 0.6, 21.9, 2.68, 16.08, 9.1, 13.4, 0, 0, 1.89, 
9, 9, eco5, 5, 279971, 0.5, 19.3, 6.18, 41.13, 22.3, 34.95, 0, 0, 1.89, 
9, 9, eco6, 6, 936093, 0.5, 22.9, 0.27, 0.85, 0.58, 0.57, 0, 0, 1.39, 
9, 9, eco7, 7, 521671, 0.2, 21.2, 1.77, 6.73, 3.53, 4.95, 0, 0, 1.05, 
9, 9, eco8, 8, 580739, 0, 23.2, 0.2, 0.59, 0.43, 0.39, 0, 0, 1.17, 
9, 9, eco9, 9, 336263, 0.1, 20.2, 0.03, 0.67, 0.41, 0.64, 0, 0, 1.06, 
9, 9, eco10, 10, 254883, 0.8, 22.3, 4.46, 27.81, 13.42, 23.36, 0, 0, 1.37, 
9, 10, eco1, 1, 472775, 5.1, 14.3, 8.14, 30.31, 17.44, 22.17, 0.01, 0.03, 2.14, 
9, 10, eco2, 2, 369410, 3.4, 21, 0.03, 1.52, 0.84, 1.49, 0, 0, 0.88, 
9, 10, eco3, 3, 292243, 3.7, 15, 6.73, 30.43, 18.38, 23.69, 0, 0, 3.29, 
9, 10, eco4, 4, 482063, 9.6, 15.6, 7.98, 106.05, 57.97, 98.06, 0.01, 0.09, 3.96, 
9, 10, eco5, 5, 279971, 4.5, 12.7, 10.23, 219.55, 114.33, 209.32, 0.01, 0.03, 2.96, 
9, 10, eco6, 6, 936093, 6.3, 16.3, 2.64, 7.45, 5.32, 4.82, 0.01, 0.03, 2.55, 
9, 10, eco7, 7, 521671, 5.7, 18.3, 3.55, 63.56, 31.39, 60.01, 0.01, 0.04, 1.8, 
9, 10, eco8, 8, 580739, 4, 16.3, 1.46, 4.07, 3.06, 2.61, 0, 0.01, 2.21, 
9, 10, eco9, 9, 336263, 4, 12.8, 11.09, 4.41, 5.44, -6.69, 0, 0.01, 1.28, 
9, 10, eco10, 10, 254883, 7, 18.4, 6.12, 272.25, 129.71, 266.13, 0.01, 0.15, 2.4, 
9, 11, eco1, 1, 472775, 6.3, 9.2, 8.36, 27.51, 15.56, 19.15, 0.01, 0.05, 3.51, 
9, 11, eco2, 2, 369410, 0.2, 14.6, 2.23, 1.16, 1.19, -1.08, 0, 0, 0.82, 
9, 11, eco3, 3, 292243, 2, 9.8, 8.39, 29.51, 18.27, 21.12, 0, 0, 3.52, 
9, 11, eco4, 4, 482063, 7.3, 10, 11.51, 68.39, 36.17, 56.88, 0.01, 0.05, 5.77, 
9, 11, eco5, 5, 279971, 7.8, 7.6, 5.51, 171.12, 79.83, 165.6, 0.01, 0.09, 4.93, 
9, 11, eco6, 6, 936093, 1.5, 10.7, 5.76, 4.08, 3.93, -1.68, 0, 0, 2.71, 
9, 11, eco7, 7, 521671, 2.7, 15.3, 5.59, 49.95, 26.52, 44.36, 0, 0, 2.51, 
9, 11, eco8, 8, 580739, 1.1, 9.6, 2.94, 3.62, 3.07, 0.68, 0, 0, 2.28, 
9, 11, eco9, 9, 336263, 4.4, 7.7, 5.17, 4.35, 3.92, -0.82, 0, 0.02, 2.2, 
9, 11, eco10, 10, 254883, 4.5, 14.6, 6.67, 205.07, 99.71, 198.4, 0.01, 0.02, 3.26, 
9, 12, eco1, 1, 472775, 46.7, 8.7, 6.59, 19.09, 7.32, 12.49, 0.05, 0.39, -0.01, 
9, 12, eco2, 2, 369410, 9.1, 13.3, 7.71, 3.81, 3.81, -3.9, 0.01, 0.04, 1.78, 
9, 12, eco3, 3, 292243, 22.6, 8.4, 4.63, 18.89, 7.68, 14.27, 0.02, 0.19, 11.15, 
9, 12, eco4, 4, 482063, 26.4, 10, 9.59, 52.42, 20.11, 42.82, 0.03, 0.21, 5.98, 
9, 12, eco5, 5, 279971, 42.3, 7.1, 2.81, 129.19, 40.34, 126.38, 0.04, 0.45, 1.84, 
9, 12, eco6, 6, 936093, 14.9, 10.6, 6.71, 4.15, 3.55, -2.56, 0.02, 0.09, 4.6, 
9, 12, eco7, 7, 521671, 23.2, 13.5, 8.06, 55.75, 20.98, 47.69, 0.02, 0.27, 3.2, 
9, 12, eco8, 8, 580739, 13.4, 8.5, 2, 2.55, 1.59, 0.56, 0.01, 0.08, 5.52, 
9, 12, eco9, 9, 336263, 50.4, 6.5, 2.44, 2.63, 1.65, 0.18, 0.05, 0.26, -2.68, 
9, 12, eco10, 10, 254883, 20, 13.4, 5.34, 193.06, 70.51, 187.72, 0.02, 0.48, 3.33, 
9, 1, eco1, 1, 472775, 26.4, 7.7, 4.25, 18.07, 6.67, 13.82, 0.03, 0.18, 3.73, 
9, 1, eco2, 2, 369410, 16.3, 12.3, 8.6, 2.82, 3.16, -5.78, 0.02, 0.06, 1.51, 
9, 1, eco3, 3, 292243, 13.9, 8.1, 4.02, 18.93, 7.94, 14.91, 0.01, 0.18, 13.04, 
9, 1, eco4, 4, 482063, 19.7, 9, 7.07, 50.77, 20.34, 43.7, 0.02, 0.16, 7.44, 
9, 1, eco5, 5, 279971, 25.2, 6.1, 2.11, 129.85, 46.94, 127.74, 0.03, 0.14, 7.41, 
9, 1, eco6, 6, 936093, 19.3, 9.6, 5.43, 3.58, 2.81, -1.85, 0.02, 0.12, 5.01, 
9, 1, eco7, 7, 521671, 14.5, 13.9, 7.47, 67.39, 32.39, 59.92, 0.02, 0.2, 4.4, 
9, 1, eco8, 8, 580739, 10.6, 7.5, 1.17, 2.44, 1.36, 1.27, 0.01, 0.07, 7.13, 
9, 1, eco9, 9, 336263, 24.1, 5.9, 1.53, 2.54, 1.4, 1.01, 0.02, 0.09, 2.22, 
9, 1, eco10, 10, 254883, 13.7, 13.6, 5.32, 220.79, 98.91, 215.48, 0.01, 0.37, 4.08, 
9, 2, eco1, 1, 472775, 15.9, 7.1, 3.01, 18.05, 6.95, 15.04, 0.02, 0.13, 4.76, 
9, 2, eco2, 2, 369410, 2.4, 13.2, 5.33, 2.47, 2.68, -2.86, 0, 0, 2.21, 
9, 2, eco3, 3, 292243, 10.5, 7.7, 3.29, 18.66, 7.9, 15.37, 0.01, 0.16, 13.7, 
9, 2, eco4, 4, 482063, 13.9, 8.6, 6.1, 52.01, 22.42, 45.91, 0.01, 0.14, 8.06, 
9, 2, eco5, 5, 279971, 11.8, 5.4, 1.72, 120.54, 41.87, 118.81, 0.01, 0.13, 7.33, 
9, 2, eco6, 6, 936093, 9, 9.2, 4.68, 4.29, 3.41, -0.39, 0.01, 0.06, 6.28, 
9, 2, eco7, 7, 521671, 9.7, 13.5, 8.12, 67.31, 34.16, 59.18, 0.01, 0.13, 4.81, 
9, 2, eco8, 8, 580739, 6.3, 8.6, 2.06, 3.29, 2.34, 1.22, 0.01, 0.05, 7.36, 
9, 2, eco9, 9, 336263, 18.6, 5.3, 0.83, 2.43, 1.2, 1.6, 0.02, 0.09, 2.38, 
9, 2, eco10, 10, 254883, 9.8, 13.1, 5.39, 219.37, 103.19, 213.97, 0.01, 0.26, 4.47, 
9, 3, eco1, 1, 472775, 2.6, 9.1, 6.22, 19.15, 11.87, 12.93, 0, 0, 4.48, 
9, 3, eco2, 2, 369410, 0.7, 15.1, 2.39, 1.88, 1.66, -0.51, 0, 0, 2.07, 
9, 3, eco3, 3, 292243, 1, 9.7, 6.57, 25.59, 14.91, 19.02, 0, 0, 10.71, 
9, 3, eco4, 4, 482063, 3.4, 9.7, 8.84, 63.64, 35.92, 54.8, 0, 0, 7.05, 
9, 3, eco5, 5, 279971, 1.1, 7.1, 2.82, 168.16, 81.47, 165.34, 0, 0.04, 6.3, 
9, 3, eco6, 6, 936093, 2.2, 10.3, 5.94, 4.55, 4.18, -1.39, 0, 0, 5.16, 
9, 3, eco7, 7, 521671, 1.2, 14.8, 3.28, 39.12, 22.15, 35.84, 0, 0, 4.06, 
9, 3, eco8, 8, 580739, 0.5, 10.1, 2.85, 2.99, 2.52, 0.14, 0, 0, 5.87, 
9, 3, eco9, 9, 336263, 1.7, 7.3, 2.2, 1.99, 1.74, -0.2, 0, 0, 2.54, 
9, 3, eco10, 10, 254883, 2.1, 14.1, 4.77, 148.58, 78.25, 143.81, 0, 0, 3.89, 
9, 4, eco1, 1, 472775, 6.9, 9.7, 9.4, 28.85, 17.5, 19.45, 0.01, 0.06, 4.27, 
9, 4, eco2, 2, 369410, 0.5, 17, 0.76, 1.44, 1.02, 0.68, 0, 0, 1.89, 
9, 4, eco3, 3, 292243, 3.5, 9.9, 8.57, 28.38, 17.51, 19.81, 0, 0.01, 9.49, 
9, 4, eco4, 4, 482063, 7.2, 10.7, 12.92, 74.86, 43.3, 61.94, 0.01, 0.06, 6.78, 
9, 4, eco5, 5, 279971, 6.4, 8.2, 6.37, 189.5, 98.91, 183.12, 0.01, 0.1, 5.56, 
9, 4, eco6, 6, 936093, 3.4, 11.3, 7.36, 5.42, 5.13, -1.94, 0, 0.01, 4.55, 
9, 4, eco7, 7, 521671, 3.7, 14.3, 7.8, 55.69, 31.32, 47.89, 0, 0.01, 3.75, 
9, 4, eco8, 8, 580739, 2.8, 11.6, 4.11, 4.37, 3.86, 0.26, 0, 0.01, 5.16, 
9, 4, eco9, 9, 336263, 6.1, 8.2, 6.5, 4.5, 4.34, -2, 0.01, 0.03, 2.8, 
9, 4, eco10, 10, 254883, 5.4, 14.7, 6.78, 233.05, 119.63, 226.27, 0.01, 0.1, 3.47, 
9, 5, eco1, 1, 472775, 0.6, 13, 5.5, 12.14, 8.37, 6.63, 0, 0, 3.49, 
9, 5, eco2, 2, 369410, 0, 21.2, 0.01, 0.77, 0.43, 0.76, 0, 0, 1.53, 
9, 5, eco3, 3, 292243, 0, 13.8, 7.73, 30.22, 19.92, 22.48, 0, 0, 7.59, 
9, 5, eco4, 4, 482063, 0, 13.9, 7.75, 50.51, 32.12, 42.76, 0, 0, 5.22, 
9, 5, eco5, 5, 279971, 0.5, 11.8, 8.22, 138.9, 81.23, 130.68, 0, 0, 4.31, 
9, 5, eco6, 6, 936093, 0, 14.6, 2.64, 2.93, 2.51, 0.28, 0, 0, 3.64, 
9, 5, eco7, 7, 521671, 0.1, 16.4, 3.16, 23.45, 13.8, 20.28, 0, 0, 3.05, 
9, 5, eco8, 8, 580739, 0, 15.5, 1.39, 2.87, 2.19, 1.48, 0, 0, 4.13, 
9, 5, eco9, 9, 336263, 0.1, 12.2, 5, 1.83, 2.37, -3.18, 0, 0, 2.19, 
9, 5, eco10, 10, 254883, 0, 16.9, 4.62, 65.92, 36.43, 61.3, 0, 0, 2.77, 
9, 6, eco1, 1, 472775, 0, 18.4, 1.23, 7.53, 4.63, 6.3, 0, 0, 2.79, 
9, 6, eco2, 2, 369410, 0, 27.5, 0, 0.53, 0.29, 0.53, 0, 0, 1.22, 
9, 6, eco3, 3, 292243, 0, 20, 2.64, 25.5, 15.98, 22.86, 0, 0, 6.08, 
9, 6, eco4, 4, 482063, 0, 19.5, 2.94, 45.28, 28.47, 42.34, 0, 0, 4.18, 
9, 6, eco5, 5, 279971, 0, 18.1, 6.17, 79.27, 47.05, 73.09, 0, 0, 3.45, 
9, 6, eco6, 6, 936093, 0, 20.4, 0.32, 2.3, 1.54, 1.98, 0, 0, 2.91, 
9, 6, eco7, 7, 521671, 0, 18.8, 2.24, 15.93, 9.33, 13.7, 0, 0, 2.44, 
9, 6, eco8, 8, 580739, 0, 23.1, 0.22, 1.84, 1.23, 1.62, 0, 0, 3.3, 
9, 6, eco9, 9, 336263, 0, 19, 0.16, 1.2, 0.79, 1.04, 0, 0, 1.75, 
9, 6, eco10, 10, 254883, 0, 19.6, 4.22, 41.65, 22.83, 37.43, 0, 0, 2.22, 
10, 7, eco1, 1, 472775, 0.4, 23.5, 0.83, 6.14, 3.51, 5.31, 0, 0, 2.43, 
10, 7, eco2, 2, 369410, 0.2, 32.3, 0, 0.58, 0.31, 0.58, 0, 0, 1.07, 
10, 7, eco3, 3, 292243, 0, 24.6, 2.07, 16.96, 10.16, 14.89, 0, 0, 4.86, 
10, 7, eco4, 4, 482063, 0.4, 24.5, 2.29, 39.21, 23.34, 36.91, 0, 0, 3.55, 
10, 7, eco5, 5, 279971, 1.4, 22.8, 5.79, 93.88, 47.14, 88.09, 0, 0, 3.41, 
10, 7, eco6, 6, 936093, 0.2, 25.5, 0.21, 1.57, 1.02, 1.36, 0, 0, 2.42, 
10, 7, eco7, 7, 521671, 0, 23.1, 1.63, 11.86, 6.19, 10.23, 0, 0, 1.97, 
10, 7, eco8, 8, 580739, 0, 27.8, 0.15, 1.12, 0.75, 0.98, 0, 0, 2.64, 
10, 7, eco9, 9, 336263, 0.1, 23.4, 0, 0.93, 0.57, 0.93, 0, 0, 1.45, 
10, 7, eco10, 10, 254883, 0.2, 24.5, 3.18, 31.44, 15.77, 28.26, 0, 0, 1.85, 
10, 8, eco1, 1, 472775, 2, 22.1, 1.23, 9.16, 5.19, 7.93, 0, 0, 2.34, 
10, 8, eco2, 2, 369410, 1.8, 30.1, 0, 0.71, 0.38, 0.71, 0, 0, 0.8, 
10, 8, eco3, 3, 292243, 0.3, 23.2, 2.25, 14.85, 8.95, 12.6, 0, 0, 4.03, 
10, 8, eco4, 4, 482063, 2.7, 23.2, 3.23, 51.87, 30.23, 48.64, 0, 0, 3.71, 
10, 8, eco5, 5, 279971, 5.1, 20.8, 6.57, 245.38, 120.88, 238.81, 0.01, 0.03, 3.19, 
10, 8, eco6, 6, 936093, 1.8, 24.2, 0.34, 2.03, 1.34, 1.68, 0, 0, 2.57, 
10, 8, eco7, 7, 521671, 0.3, 23.2, 1.65, 10.75, 5.59, 9.1, 0, 0, 1.69, 
10, 8, eco8, 8, 580739, 0.5, 25.9, 0.19, 1.1, 0.75, 0.91, 0, 0, 2.36, 
10, 8, eco9, 9, 336263, 1.8, 21.7, 0.01, 1.34, 0.82, 1.33, 0, 0, 1.62, 
10, 8, eco10, 10, 254883, 0.5, 24.6, 3.33, 31.12, 15.47, 27.79, 0, 0, 1.7, 
10, 9, eco1, 1, 472775, 1.3, 21.5, 1.19, 9.31, 5.27, 8.12, 0, 0, 2.23, 
10, 9, eco2, 2, 369410, 0.9, 29.3, 0, 0.62, 0.33, 0.62, 0, 0, 0.35, 
10, 9, eco3, 3, 292243, 1.1, 22.4, 2.53, 17, 10.25, 14.47, 0, 0, 3.73, 
10, 9, eco4, 4, 482063, 0.4, 22.6, 2.65, 39.54, 23.21, 36.89, 0, 0, 3.18, 
10, 9, eco5, 5, 279971, 2.5, 20.1, 6.48, 171.55, 86.95, 165.07, 0, 0, 3.41, 
10, 9, eco6, 6, 936093, 0.6, 23.6, 0.31, 1.75, 1.15, 1.44, 0, 0, 2.34, 
10, 9, eco7, 7, 521671, 0.1, 24, 1.45, 9.44, 4.86, 7.98, 0, 0, 1.39, 
10, 9, eco8, 8, 580739, 0.2, 24.4, 0.21, 1.03, 0.7, 0.82, 0, 0, 1.99, 
10, 9, eco9, 9, 336263, 0.3, 20.3, 0.04, 1.05, 0.65, 1, 0, 0, 1.42, 
10, 9, eco10, 10, 254883, 0.1, 25.3, 2.94, 28.31, 13.91, 25.36, 0, 0, 1.41, 
10, 10, eco1, 1, 472775, 1.2, 18, 1.62, 11.12, 6.42, 9.49, 0, 0, 2.29, 
10, 10, eco2, 2, 369410, 0, 24.4, 0, 0.47, 0.25, 0.47, 0, 0, 0.29, 
10, 10, eco3, 3, 292243, 1, 18.5, 3.15, 21, 12.73, 17.85, 0, 0, 3.43, 
10, 10, eco4, 4, 482063, 0.6, 19, 3.32, 41.96, 24.61, 38.64, 0, 0, 2.8, 
10, 10, eco5, 5, 279971, 0.7, 16.4, 6.46, 148.46, 75.81, 142, 0, 0, 3.05, 
10, 10, eco6, 6, 936093, 0.1, 19.4, 0.44, 1.72, 1.17, 1.28, 0, 0, 1.93, 
10, 10, eco7, 7, 521671, 1, 21.5, 2.46, 13.28, 6.99, 10.82, 0, 0, 1.57, 
10, 10, eco8, 8, 580739, 0.6, 19.3, 0.4, 1.4, 0.98, 1, 0, 0, 1.85, 
10, 10, eco9, 9, 336263, 2.1, 16.5, 1.99, 2.36, 1.93, 0.37, 0, 0, 1.49, 
10, 10, eco10, 10, 254883, 0.7, 21.8, 4.73, 34.56, 17.34, 29.82, 0, 0, 1.47, 
10, 11, eco1, 1, 472775, 2, 12.1, 10.22, 24.49, 15.69, 14.27, 0, 0, 2.44, 
10, 11, eco2, 2, 369410, 0.1, 17, 0.53, 0.9, 0.63, 0.37, 0, 0, 0.3, 
10, 11, eco3, 3, 292243, 1.1, 12.6, 9.4, 31.4, 20.14, 22, 0, 0, 3.26, 
10, 11, eco4, 4, 482063, 1.7, 13.2, 11.39, 74.86, 43.56, 63.47, 0, 0, 2.94, 
10, 11, eco5, 5, 279971, 2.1, 10.4, 8.16, 237.52, 117.68, 229.36, 0, 0.01, 3.3, 
10, 11, eco6, 6, 936093, 1.4, 13.7, 4.97, 4.2, 3.82, -0.78, 0, 0, 2.14, 
10, 11, eco7, 7, 521671, 0.9, 18, 3.11, 21.28, 11.16, 18.17, 0, 0, 1.41, 
10, 11, eco8, 8, 580739, 0.3, 12.6, 2.9, 2.45, 2.25, -0.45, 0, 0, 1.6, 
10, 11, eco9, 9, 336263, 1.4, 10.3, 8.75, 2.93, 3.95, -5.82, 0, 0, 1.6, 
10, 11, eco10, 10, 254883, 1.2, 17.4, 6, 80.35, 39.97, 74.35, 0, 0, 1.66, 
10, 12, eco1, 1, 472775, 17.6, 7.4, 3.71, 18.38, 6.75, 14.67, 0.02, 0.11, 4.22, 
10, 12, eco2, 2, 369410, 3.4, 12.5, 7.27, 3.79, 3.88, -3.49, 0, 0.01, 1.72, 
10, 12, eco3, 3, 292243, 11.2, 8, 3.91, 19.59, 8.26, 15.69, 0.01, 0.05, 8.68, 
10, 12, eco4, 4, 482063, 12.1, 9.1, 7.12, 57.49, 24.15, 50.37, 0.01, 0.07, 6.22, 
10, 12, eco5, 5, 279971, 16.7, 6.1, 1.94, 148.87, 43.93, 146.93, 0.02, 0.15, 5.71, 
10, 12, eco6, 6, 936093, 11.1, 9.8, 5.59, 3.93, 3.11, -1.66, 0.01, 0.05, 4.72, 
10, 12, eco7, 7, 521671, 10.1, 14.2, 6.45, 79.9, 39.17, 73.45, 0.01, 0.12, 3.39, 
10, 12, eco8, 8, 580739, 7.4, 8.2, 1.71, 2.7, 1.64, 1, 0.01, 0.03, 4.52, 
10, 12, eco9, 9, 336263, 18.9, 5.4, 0.96, 2.52, 1.26, 1.56, 0.02, 0.08, 2.24, 
10, 12, eco10, 10, 254883, 9.3, 13.7, 5.22, 249.66, 115.25, 244.45, 0.01, 0.25, 3.84, 
10, 1, eco1, 1, 472775, 1, 11.7, 6.54, 16.47, 10.61, 9.93, 0, 0, 3.58, 
10, 1, eco2, 2, 369410, 0, 15.9, 1.78, 2.21, 1.7, 0.44, 0, 0, 1.38, 
10, 1, eco3, 3, 292243, 0, 12, 7.86, 32.43, 20.25, 24.57, 0, 0, 6.76, 
10, 1, eco4, 4, 482063, 0.8, 13.1, 8.37, 73.93, 43.11, 65.57, 0, 0, 5.02, 
10, 1, eco5, 5, 279971, 0.7, 10.6, 4.71, 206.06, 104.21, 201.34, 0, 0, 4.52, 
10, 1, eco6, 6, 936093, 0.2, 13.3, 4.36, 4.17, 3.68, -0.19, 0, 0, 3.71, 
10, 1, eco7, 7, 521671, 0.1, 16.4, 1.63, 46.95, 25.03, 45.33, 0, 0, 2.74, 
10, 1, eco8, 8, 580739, 0.1, 10.6, 3.15, 3.62, 3.07, 0.47, 0, 0, 3.58, 
10, 1, eco9, 9, 336263, 0.4, 9.8, 4.71, 1.91, 2.31, -2.8, 0, 0, 1.81, 
10, 1, eco10, 10, 254883, 0.4, 15.8, 3.75, 145.17, 75.41, 141.41, 0, 0, 3.17, 
10, 2, eco1, 1, 472775, 12.6, 10.7, 10.48, 27.52, 14.93, 17.04, 0.01, 0.11, 4.35, 
10, 2, eco2, 2, 369410, 1.5, 16.5, 1.93, 3.29, 2.34, 1.36, 0, 0, 1.41, 
10, 2, eco3, 3, 292243, 8.9, 10.8, 8.05, 26.58, 14.28, 18.53, 0.01, 0.05, 9.29, 
10, 2, eco4, 4, 482063, 8.1, 12, 11.14, 84.22, 46.03, 73.07, 0.01, 0.07, 6.06, 
10, 2, eco5, 5, 279971, 11.3, 9.4, 4.75, 215.84, 90.64, 211.09, 0.01, 0.2, 5.63, 
10, 2, eco6, 6, 936093, 4.9, 12.4, 6.95, 6.46, 5.62, -0.49, 0.01, 0.02, 4.26, 
10, 2, eco7, 7, 521671, 6.8, 15.2, 4.8, 85.18, 43.45, 80.38, 0.01, 0.07, 3.6, 
10, 2, eco8, 8, 580739, 5.8, 11.9, 3.88, 4.97, 4.07, 1.09, 0.01, 0.03, 4.55, 
10, 2, eco9, 9, 336263, 12.1, 8.7, 8.1, 3.79, 3.91, -4.31, 0.01, 0.06, 2.75, 
10, 2, eco10, 10, 254883, 5.2, 15, 4.9, 274.41, 136.27, 269.51, 0.01, 0.1, 3.68, 
10, 3, eco1, 1, 472775, 2.2, 11.5, 8.32, 20.66, 13.5, 12.34, 0, 0, 4.04, 
10, 3, eco2, 2, 369410, 0.1, 18.6, 0.18, 0.89, 0.54, 0.71, 0, 0, 1.19, 
10, 3, eco3, 3, 292243, 1.9, 11.9, 8.25, 33.57, 21.18, 25.33, 0, 0, 7.81, 
10, 3, eco4, 4, 482063, 2.4, 12.4, 10.27, 78.29, 46.05, 68.02, 0, 0, 5.25, 
10, 3, eco5, 5, 279971, 1.7, 10.4, 5.12, 224.44, 116.86, 219.32, 0, 0, 4.74, 
10, 3, eco6, 6, 936093, 1, 13, 5.13, 4.45, 4.05, -0.68, 0, 0, 3.76, 
10, 3, eco7, 7, 521671, 1.8, 16.6, 1.93, 52.53, 28.16, 50.6, 0, 0, 3.41, 
10, 3, eco8, 8, 580739, 0.9, 13.2, 2.92, 3.85, 3.19, 0.94, 0, 0, 3.94, 
10, 3, eco9, 9, 336263, 2.9, 9.6, 8.65, 3.45, 4.22, -5.21, 0, 0, 2.87, 
10, 3, eco10, 10, 254883, 1.6, 16.4, 4.34, 156.21, 81.38, 151.87, 0, 0, 3.4, 
